"date","customer","id","product","price"
"2021-03-14",5044612923446,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-03-14",5044612923446,37162194829,"Hair Mask (8oz)",29.97
"2021-03-15",5045570666550,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-15",5045748695094,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-03-15",5045748695094,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-03-16",5047462133814,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-05-13",5047462133814,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-17",5047955685430,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-03-17",5048184504374,32845171064886,"Hair Treatment(6oz)",24.97
"2021-03-17",5048184504374,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-03-17",5048184504374,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-17",5048229822518,31762458345526,"Eye Cream (1oz)",20.97
"2021-03-31",5048229822518,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-03-31",5048229822518,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-06-07",5048229822518,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-06-07",5048229822518,31762458345526,"Eye Cream (1oz)",20.97
"2021-06-07",5048229822518,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-06-21",5048229822518,31762458345526,"Eye Cream (1oz)",20.97
"2021-06-21",5048229822518,18912461324342,"Facial (5oz)",19.97
"2021-06-21",5048229822518,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-06-21",5048229822518,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-06-21",5048229822518,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-06-21",5048229822518,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-24",5048229822518,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-03-17",5048714494006,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-03-17",5048714494006,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-03-17",5048714494006,31762458345526,"Eye Cream (1oz)",20.97
"2021-03-17",5048714494006,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-03-17",5048714494006,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-03-17",5048714494006,18912461324342,"Facial (5oz)",19.97
"2021-03-17",5048781144118,31762458345526,"Eye Cream (1oz)",20.97
"2021-03-18",5049088081974,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-07-11",5049088081974,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-11-09",5049088081974,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-03-18",5049430409270,31762458345526,"Eye Cream (1oz)",20.97
"2021-03-30",5050861584438,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-03-30",5050861584438,32845171064886,"Hair Treatment(6oz)",24.97
"2021-03-30",5050861584438,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-03-30",5050861584438,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-03-30",5050861584438,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-08-04",5050861584438,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-19",5050994098230,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-03-19",5051357593654,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-19",5051357593654,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-08-04",5051357593654,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-03-19",5051368734774,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-20",5051683799094,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-20",5052601761846,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-03-22",5052824715318,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-03-22",5052824715318,37162194829,"Hair Mask (8oz)",29.97
"2021-03-22",5052824715318,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-03-22",5052824715318,31762458345526,"Eye Cream (1oz)",20.97
"2021-03-22",5052824715318,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-03-21",5053333471286,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-03-22",5055089410102,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-03-26",5055826362422,18912461324342,"Facial (5oz)",19.97
"2021-03-23",5056303398966,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-03-23",5056449019958,18912461324342,"Facial (5oz)",19.97
"2021-03-23",5056449019958,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-03-23",5056449019958,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-23",5056449019958,32845171064886,"Hair Treatment(6oz)",24.97
"2021-03-24",5057254555702,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-03-25",5057565851702,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-03-24",5057794736182,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-07-14",5057794736182,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-10-05",5057794736182,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-03-25",5058006843446,18912461324342,"Facial (5oz)",19.97
"2021-03-26",5060133978166,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-03",5060133978166,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-26",5060133978166,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-08-15",5060133978166,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-03-28",5061694521398,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-29",5062832324662,31762458345526,"Eye Cream (1oz)",20.97
"2021-03-29",5062839238710,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-29",5062901071926,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-29",5062958907446,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-03-29",5063903805494,31762458345526,"Eye Cream (1oz)",20.97
"2021-03-29",5064052768822,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-03-30",5064589738038,18912461324342,"Facial (5oz)",19.97
"2021-03-30",5064589738038,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-03-30",5064589738038,31762458345526,"Eye Cream (1oz)",20.97
"2021-03-30",5064589738038,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-03-30",5065148366902,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-21",5065148366902,32845171064886,"Hair Treatment(6oz)",24.97
"2021-06-21",5065148366902,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-31",5065343795254,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-03-31",5065419620406,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-01",5066603855926,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-04-01",5067442487350,31762458345526,"Eye Cream (1oz)",20.97
"2021-04-01",5067442487350,18912461324342,"Facial (5oz)",19.97
"2021-04-01",5067442487350,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-04-01",5067538628662,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-04-03",5067679793206,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-04-02",5068703727670,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-04-03",5069313572918,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-04-03",5069781041206,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-06-18",5069781041206,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-06-18",5069781041206,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-04-04",5070246674486,31762458345526,"Eye Cream (1oz)",20.97
"2021-09-14",5070246674486,31762458345526,"Eye Cream (1oz)",20.97
"2021-04-04",5070594277430,18912461324342,"Facial (5oz)",19.97
"2021-04-04",5070594277430,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-04-04",5070594277430,31762458345526,"Eye Cream (1oz)",20.97
"2021-04-04",5070594277430,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-04-04",5070594277430,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-11-03",5070594277430,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-11-03",5070594277430,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-11-03",5070594277430,31762458345526,"Eye Cream (1oz)",20.97
"2021-11-03",5070594277430,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-04-05",5071853781046,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-12",5071853781046,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-12",5071853781046,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-04-06",5073155096630,37162194829,"Hair Mask (8oz)",29.97
"2021-04-06",5073155096630,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-26",5073155096630,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-05-26",5073155096630,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-04-08",5074799034422,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-04-08",5075475169334,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-07-14",5075475169334,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-04-09",5075918258230,20800705665,"$10 Gift Card (Email Delivery)",10
"2021-05-04",5075918258230,20800705665,"$10 Gift Card (Email Delivery)",10
"2021-04-09",5076098613302,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-09",5076098613302,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-04-09",5076325728310,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-04-11",5079125360694,37162194829,"Hair Mask (8oz)",29.97
"2021-04-12",5080066981942,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-04-12",5080066981942,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-04-12",5080066981942,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-04-12",5080066981942,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-12",5080066981942,37162194829,"Hair Mask (8oz)",29.97
"2021-04-12",5080066981942,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-04-21",5080066981942,32845171064886,"Hair Treatment(6oz)",24.97
"2021-04-21",5080066981942,37162194829,"Hair Mask (8oz)",29.97
"2021-04-21",5080066981942,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-04-21",5080066981942,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-04-13",5080433066038,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-12",5080594808886,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-21",5080725061686,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-04-14",5082388430902,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-16",5084901310518,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-16",5084901310518,18912461324342,"Facial (5oz)",19.97
"2021-04-17",5086323048502,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-05-16",5086323048502,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-04-18",5086897537078,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-05-21",5086897537078,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-07-25",5086897537078,32845171064886,"Hair Treatment(6oz)",24.97
"2021-07-25",5086897537078,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-07-25",5086897537078,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-04-18",5087582814262,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-18",5087582814262,37162194829,"Hair Mask (8oz)",29.97
"2021-04-18",5087582814262,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-07-27",5087582814262,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-07-27",5087582814262,37162194829,"Hair Mask (8oz)",29.97
"2021-04-19",5088505331766,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-20",5088982171702,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-04-20",5089155448886,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-20",5089847640118,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-21",5091005825078,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-04-21",5091005825078,18912461324342,"Facial (5oz)",19.97
"2021-04-21",5091005825078,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-04-21",5091005825078,31762458345526,"Eye Cream (1oz)",20.97
"2021-04-22",5092374970422,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-04-24",5094507872310,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-04-24",5094889652278,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-04-24",5094889652278,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-04-24",5094889652278,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-07-25",5094889652278,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-07-25",5094889652278,37162194829,"Hair Mask (8oz)",29.97
"2021-04-25",5094929367094,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-04-25",5094929367094,31762458345526,"Eye Cream (1oz)",20.97
"2021-06-02",5098623238198,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-07-18",5098623238198,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-04-29",5099766054966,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-04-29",5099766054966,31762458345526,"Eye Cream (1oz)",20.97
"2021-04-29",5101016318006,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-04-30",5101418905654,37162194829,"Hair Mask (8oz)",29.97
"2021-04-30",5101952565302,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-08-11",5101952565302,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-04-30",5102064894006,31762458345526,"Eye Cream (1oz)",20.97
"2021-05-02",5104710221878,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-05-02",5104710221878,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-05-02",5104710221878,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-04",5104710221878,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-05-04",5104710221878,31762458345526,"Eye Cream (1oz)",20.97
"2021-05-04",5104710221878,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-05-02",5104729784374,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-05-03",5104734830646,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-05-03",5104993992758,37162194829,"Hair Mask (8oz)",29.97
"2021-05-03",5104993992758,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-03",5105811456054,31762458345526,"Eye Cream (1oz)",20.97
"2021-05-03",5105811456054,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-07-01",5105811456054,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-07-01",5105811456054,31762458345526,"Eye Cream (1oz)",20.97
"2021-05-04",5106879529014,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-05-04",5106879529014,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-04",5107375276086,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-05-05",5108320403510,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-05-05",5108320403510,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-05-31",5108320403510,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-06-03",5108320403510,32845171064886,"Hair Treatment(6oz)",24.97
"2021-06-03",5108320403510,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-05-05",5108494008374,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-05-05",5108494008374,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-05-05",5108494008374,18912461324342,"Facial (5oz)",19.97
"2021-07-26",5108494008374,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-07-26",5108494008374,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-05-05",5108675313718,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-05-06",5109446672438,37162194829,"Hair Mask (8oz)",29.97
"2021-05-06",5109446672438,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-06",5109446672438,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-06",5109446672438,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-05-07",5111074816054,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-07",5111234854966,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-09",5113359826998,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-05-10",5115177369654,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-11",5115923234870,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-11",5116045525046,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-11",5116077604918,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-05-12",5116636364854,37162194829,"Hair Mask (8oz)",29.97
"2021-05-12",5116636364854,37162194829,"Hair Mask (8oz)",29.97
"2021-05-12",5116752920630,37162194829,"Hair Mask (8oz)",29.97
"2021-05-12",5116752920630,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-12",5116752920630,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-08-08",5118589075510,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-09-05",5118589075510,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-14",5119335530550,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-14",5119379210294,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-17",5123751673910,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-11-26",5123751673910,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-17",5124047634486,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-05-18",5124396843062,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-05-19",5125505974326,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-05-19",5126100582454,37162194829,"Hair Mask (8oz)",29.97
"2021-05-19",5126100582454,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-19",5126100582454,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-10-12",5126100582454,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-10-12",5126100582454,37162194829,"Hair Mask (8oz)",29.97
"2021-10-12",5126100582454,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-19",5126382977078,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-19",5126382977078,32845171064886,"Hair Treatment(6oz)",24.97
"2021-05-19",5126382977078,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-10-01",5126382977078,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-05-26",5127945650230,18912461324342,"Facial (5oz)",19.97
"2021-05-26",5127945650230,31762458345526,"Eye Cream (1oz)",20.97
"2021-05-26",5127945650230,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-05-26",5127945650230,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-05-28",5136383901750,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-05-28",5136383901750,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-05-29",5137553063990,32845171064886,"Hair Treatment(6oz)",24.97
"2021-05-29",5137553063990,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-05-29",5137781522486,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-07-15",5137781522486,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-11-27",5137781522486,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-30",5138768527414,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-30",5139005079606,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-05-30",5139045515318,31762458345526,"Eye Cream (1oz)",20.97
"2021-05-30",5139049906230,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-05-31",5139642974262,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-06-01",5140568965174,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-08",5140679262262,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-11-11",5140679262262,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-11-11",5140679262262,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-01",5141109571638,18912461324342,"Facial (5oz)",19.97
"2021-06-01",5141109571638,31762458345526,"Eye Cream (1oz)",20.97
"2021-06-01",5141109571638,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-07-14",5141109571638,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-07-14",5141109571638,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-06-01",5141493710902,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-06-01",5141493710902,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-06-01",5141493710902,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-06-01",5141493710902,18912461324342,"Facial (5oz)",19.97
"2021-06-01",5141493710902,31762458345526,"Eye Cream (1oz)",20.97
"2021-06-02",5142883336246,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-06-02",5142883336246,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-11-27",5142883336246,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-06-03",5143815913526,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-06-03",5143815913526,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-06-03",5143815913526,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-11-26",5143815913526,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-11-26",5143815913526,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-06-03",5143858020406,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-04",5145013092406,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-06-05",5146004914230,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-06",5146398162998,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-06-06",5146755301430,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-06",5147559198774,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-06-07",5147689549878,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-06-07",5150252007478,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-06-07",5150252007478,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-11-27",5150252007478,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-06-07",5150310137910,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-14",5150617796662,32845171064886,"Hair Treatment(6oz)",24.97
"2021-06-14",5150617796662,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-08",5151472943158,20800705729,"$25 Gift Card (Email Delivery)",25
"2021-06-09",5152375308342,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-11-19",5152375308342,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-11-19",5152375308342,37162194829,"Hair Mask (8oz)",29.97
"2021-06-10",5153479753782,32632487673910,"Red Shampoo and Body Wash (8oz)",22.97
"2021-06-11",5153794359350,8734170546230,"Blue Shampoo and Conditioner",35.97
"2021-06-12",5155349758006,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-09-11",5155349758006,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-11-26",5155349758006,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-12",5155632676918,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-13",5155886891062,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-13",5156666572854,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-08-18",5156789256246,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-10-14",5156789256246,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-11-26",5156789256246,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-19",5162243358774,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-19",5162658168886,29897667725,"Yellow Conditioner (16oz)",29.91
"2021-06-19",5162732617782,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-19",5162784096310,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-06-19",5162932273206,20800705793,"$50 Gift Card (Email Delivery)",50
"2021-07-06",5162932273206,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-07-06",5162932273206,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-06-21",5163966890038,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-21",5164571721782,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-06-21",5164571721782,20047163490358,"Moisturizer (1.7oz)",24.97
"2021-11-26",5164571721782,32964827217974,"Face Mask & Polishing Scrub (4oz)",19.97
"2021-11-26",5164571721782,32519182417974,"Good Luck Serum (2oz)",24.97
"2021-06-22",5165633437750,17012202561,"Yellow Styling Cream (4oz)",19.47
"2021-06-22",5165633437750,37162194829,"Hair Mask (8oz)",29.97
"2021-06-22",5165633437750,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-23",5166413512758,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
"2021-06-23",5166515486774,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-24",5167901114422,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-25",5169175199798,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-06-26",5169183850550,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-06-27",5172334493750,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-06-28",5178446676022,8719738208310,"Yellow Shampoo and Conditioner (16oz Set)",49.97
"2021-07-01",5190659571766,29897659469,"Yellow Shampoo  (16oz)",28.64
"2021-07-01",5191710703670,32845171064886,"Hair Treatment(6oz)",24.97
"2021-07-01",5191710703670,11225214721,"2-in-1 Conditioner (16 oz)",29.97
"2021-07-02",5192748761142,10976671681,"Yellow Shampoo & Conditioner (8oz Set)",35.97
